unique_id,domain,trial_type,method,estimate,ci_lower,ci_upper,sig,ci_width
extraversion_34,Personality - Extraversion,tt2,percent,0.24,-0.415,0.888,FALSE,1.304
extraversion_34,Personality - Extraversion,tt2,bca,0.24,-0.431,0.866,FALSE,1.297
extraversion_34,Personality - Extraversion,tt3,normal,0.421,-0.121,1.034,FALSE,1.154
extraversion_34,Personality - Extraversion,tt3,basic,0.421,-0.022,1.163,FALSE,1.185
extraversion_34,Personality - Extraversion,tt3,percent,0.421,-0.32,0.865,FALSE,1.185
extraversion_34,Personality - Extraversion,tt3,bca,0.421,-0.236,0.911,FALSE,1.147
extraversion_34,Personality - Extraversion,tt4,normal,0.273,-0.394,0.922,FALSE,1.316
extraversion_34,Personality - Extraversion,tt4,basic,0.273,-0.369,0.919,FALSE,1.288
extraversion_34,Personality - Extraversion,tt4,percent,0.273,-0.373,0.915,FALSE,1.288
extraversion_34,Personality - Extraversion,tt4,bca,0.273,-0.417,0.891,FALSE,1.308
extraversion_36,Personality - Extraversion,tt1,normal,0.056,-0.391,0.518,FALSE,0.909
extraversion_36,Personality - Extraversion,tt1,basic,0.056,-0.355,0.545,FALSE,0.9
extraversion_36,Personality - Extraversion,tt1,percent,0.056,-0.433,0.467,FALSE,0.9
extraversion_36,Personality - Extraversion,tt1,bca,0.056,-0.431,0.473,FALSE,0.904
extraversion_36,Personality - Extraversion,tt2,normal,-0.112,-0.606,0.316,FALSE,0.922
extraversion_36,Personality - Extraversion,tt2,basic,-0.112,-0.646,0.241,FALSE,0.887
extraversion_36,Personality - Extraversion,tt2,percent,-0.112,-0.464,0.423,FALSE,0.887
extraversion_36,Personality - Extraversion,tt2,bca,-0.112,-0.489,0.388,FALSE,0.877
extraversion_36,Personality - Extraversion,tt3,normal,-0.391,-0.84,0.087,FALSE,0.926
extraversion_36,Personality - Extraversion,tt3,basic,-0.391,-0.841,0.07,FALSE,0.911
extraversion_36,Personality - Extraversion,tt3,percent,-0.391,-0.852,0.059,FALSE,0.911
extraversion_36,Personality - Extraversion,tt3,bca,-0.391,-0.791,0.151,FALSE,0.942
extraversion_36,Personality - Extraversion,tt4,normal,-0.167,-0.63,0.263,FALSE,0.893
extraversion_36,Personality - Extraversion,tt4,basic,-0.167,-0.682,0.201,FALSE,0.883
extraversion_36,Personality - Extraversion,tt4,percent,-0.167,-0.535,0.348,FALSE,0.883
extraversion_36,Personality - Extraversion,tt4,bca,-0.167,-0.533,0.349,FALSE,0.881
extraversion_37,Personality - Extraversion,tt1,normal,0.169,-0.527,0.808,FALSE,1.335
extraversion_37,Personality - Extraversion,tt1,basic,0.169,-0.546,0.769,FALSE,1.314
extraversion_37,Personality - Extraversion,tt1,percent,0.169,-0.431,0.883,FALSE,1.314
extraversion_37,Personality - Extraversion,tt1,bca,0.169,-0.489,0.815,FALSE,1.304
extraversion_37,Personality - Extraversion,tt2,normal,0.78,0.25,1.282,TRUE,1.032
extraversion_37,Personality - Extraversion,tt2,basic,0.78,0.308,1.34,TRUE,1.032
extraversion_37,Personality - Extraversion,tt2,percent,0.78,0.221,1.252,TRUE,1.032
extraversion_37,Personality - Extraversion,tt2,bca,0.78,0.046,1.164,TRUE,1.118
extraversion_37,Personality - Extraversion,tt3,normal,-0.849,-1.212,-0.434,TRUE,0.777
extraversion_37,Personality - Extraversion,tt3,basic,-0.849,-1.23,-0.454,TRUE,0.777
extraversion_37,Personality - Extraversion,tt3,percent,-0.849,-1.244,-0.467,TRUE,0.777
extraversion_37,Personality - Extraversion,tt3,bca,-0.849,-1.171,-0.353,TRUE,0.818
extraversion_37,Personality - Extraversion,tt4,normal,-0.17,-0.814,0.627,FALSE,1.441
extraversion_37,Personality - Extraversion,tt4,basic,-0.17,-0.752,0.58,FALSE,1.332
extraversion_37,Personality - Extraversion,tt4,percent,-0.17,-0.919,0.413,FALSE,1.332
extraversion_37,Personality - Extraversion,tt4,bca,-0.17,-0.811,0.554,FALSE,1.364
extraversion_39,Personality - Extraversion,tt1,normal,-0.099,-0.757,0.62,FALSE,1.377
extraversion_39,Personality - Extraversion,tt1,basic,-0.099,-0.719,0.644,FALSE,1.363
extraversion_39,Personality - Extraversion,tt1,percent,-0.099,-0.842,0.521,FALSE,1.363
extraversion_39,Personality - Extraversion,tt1,bca,-0.099,-0.777,0.583,FALSE,1.36
extraversion_39,Personality - Extraversion,tt2,normal,0.553,-0.027,1.126,FALSE,1.153
extraversion_39,Personality - Extraversion,tt2,basic,0.553,0.01,1.174,TRUE,1.164
extraversion_39,Personality - Extraversion,tt2,percent,0.553,-0.067,1.097,FALSE,1.164
extraversion_39,Personality - Extraversion,tt2,bca,0.553,-0.147,1.051,FALSE,1.197
extraversion_39,Personality - Extraversion,tt3,normal,0.083,-0.578,0.767,FALSE,1.346
extraversion_39,Personality - Extraversion,tt3,basic,0.083,-0.531,0.798,FALSE,1.329
extraversion_39,Personality - Extraversion,tt3,percent,0.083,-0.632,0.697,FALSE,1.329
extraversion_39,Personality - Extraversion,tt3,bca,0.083,-0.637,0.693,FALSE,1.331
extraversion_39,Personality - Extraversion,tt4,normal,-0.254,-0.907,0.46,FALSE,1.368
extraversion_39,Personality - Extraversion,tt4,basic,-0.254,-0.899,0.419,FALSE,1.318
extraversion_39,Personality - Extraversion,tt4,percent,-0.254,-0.926,0.392,FALSE,1.318
extraversion_39,Personality - Extraversion,tt4,bca,-0.254,-0.855,0.505,FALSE,1.36
extraversion_4,Personality - Extraversion,tt1,normal,0.086,-0.612,0.733,FALSE,1.345
extraversion_4,Personality - Extraversion,tt1,basic,0.086,-0.643,0.706,FALSE,1.349
extraversion_4,Personality - Extraversion,tt1,percent,0.086,-0.533,0.816,FALSE,1.349
extraversion_4,Personality - Extraversion,tt1,bca,0.086,-0.573,0.775,FALSE,1.348
extraversion_4,Personality - Extraversion,tt2,normal,0.293,-0.359,0.933,FALSE,1.291
extraversion_4,Personality - Extraversion,tt2,basic,0.293,-0.302,0.957,FALSE,1.259
extraversion_4,Personality - Extraversion,tt2,percent,0.293,-0.37,0.888,FALSE,1.259
extraversion_4,Personality - Extraversion,tt2,bca,0.293,-0.44,0.843,FALSE,1.284
extraversion_4,Personality - Extraversion,tt3,normal,0.084,-0.59,0.735,FALSE,1.325
extraversion_4,Personality - Extraversion,tt3,basic,0.084,-0.588,0.718,FALSE,1.306
extraversion_4,Personality - Extraversion,tt3,percent,0.084,-0.551,0.755,FALSE,1.306
extraversion_4,Personality - Extraversion,tt3,bca,0.084,-0.583,0.724,FALSE,1.307
extraversion_4,Personality - Extraversion,tt4,normal,-0.213,-0.879,0.515,FALSE,1.394
extraversion_4,Personality - Extraversion,tt4,basic,-0.213,-0.846,0.544,FALSE,1.39
extraversion_4,Personality - Extraversion,tt4,percent,-0.213,-0.97,0.42,FALSE,1.39
extraversion_4,Personality - Extraversion,tt4,bca,-0.213,-0.891,0.511,FALSE,1.402
extraversion_40,Personality - Extraversion,tt1,normal,-0.027,-0.718,0.622,FALSE,1.34
extraversion_40,Personality - Extraversion,tt1,basic,-0.027,-0.754,0.583,FALSE,1.337
extraversion_40,Personality - Extraversion,tt1,percent,-0.027,-0.636,0.7,FALSE,1.337
extraversion_40,Personality - Extraversion,tt1,bca,-0.027,-0.678,0.665,FALSE,1.343
extraversion_40,Personality - Extraversion,tt2,normal,0.455,-0.187,1.08,FALSE,1.267
extraversion_40,Personality - Extraversion,tt2,basic,0.455,-0.156,1.104,FALSE,1.26
extraversion_40,Personality - Extraversion,tt2,percent,0.455,-0.194,1.066,FALSE,1.26
extraversion_40,Personality - Extraversion,tt2,bca,0.455,-0.253,1.026,FALSE,1.279
extraversion_40,Personality - Extraversion,tt3,normal,-0.103,-0.771,0.677,FALSE,1.448
extraversion_40,Personality - Extraversion,tt3,basic,-0.103,-0.717,0.732,FALSE,1.449
extraversion_40,Personality - Extraversion,tt3,percent,-0.103,-0.938,0.511,FALSE,1.449
extraversion_40,Personality - Extraversion,tt3,bca,-0.103,-0.803,0.616,FALSE,1.419
extraversion_40,Personality - Extraversion,tt4,normal,0.274,-0.358,0.921,FALSE,1.28
extraversion_40,Personality - Extraversion,tt4,basic,0.274,-0.299,0.956,FALSE,1.256
extraversion_40,Personality - Extraversion,tt4,percent,0.274,-0.409,0.847,FALSE,1.256
extraversion_40,Personality - Extraversion,tt4,bca,0.274,-0.431,0.843,FALSE,1.274
extraversion_42,Personality - Extraversion,tt1,normal,0.447,-0.279,1.117,FALSE,1.396
extraversion_42,Personality - Extraversion,tt1,basic,0.447,-0.264,1.101,FALSE,1.365
extraversion_42,Personality - Extraversion,tt1,percent,0.447,-0.206,1.159,FALSE,1.365
extraversion_42,Personality - Extraversion,tt1,bca,0.447,-0.333,1.071,FALSE,1.404
extraversion_42,Personality - Extraversion,tt2,normal,0.011,-0.668,0.651,FALSE,1.318
extraversion_42,Personality - Extraversion,tt2,basic,0.011,-0.665,0.632,FALSE,1.297
extraversion_42,Personality - Extraversion,tt2,percent,0.011,-0.611,0.687,FALSE,1.297
extraversion_42,Personality - Extraversion,tt2,bca,0.011,-0.645,0.651,FALSE,1.297
extraversion_42,Personality - Extraversion,tt3,normal,-0.365,-1.022,0.365,FALSE,1.387
extraversion_42,Personality - Extraversion,tt3,basic,-0.365,-1.007,0.352,FALSE,1.359
extraversion_42,Personality - Extraversion,tt3,percent,-0.365,-1.082,0.276,FALSE,1.359
extraversion_42,Personality - Extraversion,tt3,bca,-0.365,-1.004,0.384,FALSE,1.388
extraversion_42,Personality - Extraversion,tt4,normal,0.493,-0.052,1.063,FALSE,1.115
extraversion_42,Personality - Extraversion,tt4,basic,0.493,0.001,1.121,TRUE,1.121
extraversion_42,Personality - Extraversion,tt4,percent,0.493,-0.136,0.985,FALSE,1.121
extraversion_42,Personality - Extraversion,tt4,bca,0.493,-0.163,0.968,FALSE,1.131
extraversion_5,Personality - Extraversion,tt1,normal,-0.31,-0.954,0.331,FALSE,1.284
extraversion_5,Personality - Extraversion,tt1,basic,-0.31,-0.981,0.299,FALSE,1.28
extraversion_5,Personality - Extraversion,tt1,percent,-0.31,-0.918,0.361,FALSE,1.28
extraversion_5,Personality - Extraversion,tt1,bca,-0.31,-0.903,0.378,FALSE,1.281
extraversion_5,Personality - Extraversion,tt2,normal,0.325,-0.267,0.941,FALSE,1.208
extraversion_5,Personality - Extraversion,tt2,basic,0.325,-0.216,1.003,FALSE,1.219
extraversion_5,Personality - Extraversion,tt2,percent,0.325,-0.353,0.867,FALSE,1.219
extraversion_5,Personality - Extraversion,tt2,bca,0.325,-0.355,0.866,FALSE,1.221
extraversion_5,Personality - Extraversion,tt3,normal,-0.364,-0.975,0.226,FALSE,1.2
extraversion_5,Personality - Extraversion,tt3,basic,-0.364,-1.031,0.175,FALSE,1.207
extraversion_5,Personality - Extraversion,tt3,percent,-0.364,-0.903,0.304,FALSE,1.207
extraversion_5,Personality - Extraversion,tt3,bca,-0.364,-0.887,0.325,FALSE,1.212
extraversion_5,Personality - Extraversion,tt4,normal,-0.287,-0.934,0.295,FALSE,1.228
extraversion_5,Personality - Extraversion,tt4,basic,-0.287,-1.045,0.196,FALSE,1.242
extraversion_5,Personality - Extraversion,tt4,percent,-0.287,-0.771,0.471,FALSE,1.242
extraversion_5,Personality - Extraversion,tt4,bca,-0.287,-0.776,0.454,FALSE,1.23
extraversion_6,Personality - Extraversion,tt1,normal,0.043,-0.633,0.698,FALSE,1.331
extraversion_6,Personality - Extraversion,tt1,basic,0.043,-0.64,0.697,FALSE,1.337
extraversion_6,Personality - Extraversion,tt1,percent,0.043,-0.612,0.725,FALSE,1.337
extraversion_6,Personality - Extraversion,tt1,bca,0.043,-0.634,0.684,FALSE,1.317
extraversion_6,Personality - Extraversion,tt2,normal,0.127,-0.572,0.778,FALSE,1.35
extraversion_6,Personality - Extraversion,tt2,basic,0.127,-0.585,0.755,FALSE,1.341
extraversion_6,Personality - Extraversion,tt2,percent,0.127,-0.502,0.839,FALSE,1.341
extraversion_6,Personality - Extraversion,tt2,bca,0.127,-0.557,0.765,FALSE,1.322
extraversion_6,Personality - Extraversion,tt3,normal,-0.113,-0.851,0.513,FALSE,1.363
extraversion_6,Personality - Extraversion,tt3,basic,-0.113,-0.943,0.418,FALSE,1.361
extraversion_6,Personality - Extraversion,tt3,percent,-0.113,-0.644,0.717,FALSE,1.361
extraversion_6,Personality - Extraversion,tt3,bca,-0.113,-0.74,0.603,FALSE,1.342
extraversion_6,Personality - Extraversion,tt4,normal,-0.604,-1.212,-0.007,TRUE,1.205
extraversion_6,Personality - Extraversion,tt4,basic,-0.604,-1.237,-0.04,TRUE,1.196
extraversion_6,Personality - Extraversion,tt4,percent,-0.604,-1.168,0.028,FALSE,1.196
extraversion_6,Personality - Extraversion,tt4,bca,-0.604,-1.137,0.071,FALSE,1.208
extraversion_7,Personality - Extraversion,tt1,normal,0.442,-0.123,1.04,FALSE,1.163
extraversion_7,Personality - Extraversion,tt1,basic,0.442,-0.045,1.11,FALSE,1.155
extraversion_7,Personality - Extraversion,tt1,percent,0.442,-0.227,0.928,FALSE,1.155
extraversion_7,Personality - Extraversion,tt1,bca,0.442,-0.236,0.925,FALSE,1.161
extraversion_7,Personality - Extraversion,tt2,normal,-0.257,-0.905,0.356,FALSE,1.261
extraversion_7,Personality - Extraversion,tt2,basic,-0.257,-0.958,0.287,FALSE,1.245
extraversion_7,Personality - Extraversion,tt2,percent,-0.257,-0.802,0.443,FALSE,1.245
extraversion_7,Personality - Extraversion,tt2,bca,-0.257,-0.782,0.465,FALSE,1.247
extraversion_7,Personality - Extraversion,tt3,normal,0.178,-0.499,0.84,FALSE,1.339
extraversion_7,Personality - Extraversion,tt3,basic,0.178,-0.471,0.855,FALSE,1.326
extraversion_7,Personality - Extraversion,tt3,percent,0.178,-0.499,0.827,FALSE,1.326
extraversion_7,Personality - Extraversion,tt3,bca,0.178,-0.535,0.799,FALSE,1.334
extraversion_7,Personality - Extraversion,tt4,normal,-0.103,-0.758,0.555,FALSE,1.313
extraversion_7,Personality - Extraversion,tt4,basic,-0.103,-0.772,0.531,FALSE,1.303
extraversion_7,Personality - Extraversion,tt4,percent,-0.103,-0.738,0.565,FALSE,1.303
extraversion_7,Personality - Extraversion,tt4,bca,-0.103,-0.718,0.589,FALSE,1.307
extraversion_8,Personality - Extraversion,tt1,normal,0.605,0.015,1.188,TRUE,1.173
extraversion_8,Personality - Extraversion,tt1,basic,0.605,0.047,1.227,TRUE,1.18
extraversion_8,Personality - Extraversion,tt1,percent,0.605,-0.016,1.164,FALSE,1.18
extraversion_8,Personality - Extraversion,tt1,bca,0.605,-0.076,1.101,FALSE,1.177
extraversion_8,Personality - Extraversion,tt2,normal,-0.514,-1.126,0.116,FALSE,1.243
extraversion_8,Personality - Extraversion,tt2,basic,-0.514,-1.155,0.085,FALSE,1.24
extraversion_8,Personality - Extraversion,tt2,percent,-0.514,-1.113,0.128,FALSE,1.24
extraversion_8,Personality - Extraversion,tt2,bca,-0.514,-1.065,0.208,FALSE,1.272
extraversion_8,Personality - Extraversion,tt3,normal,-0.293,-0.935,0.385,FALSE,1.32
extraversion_8,Personality - Extraversion,tt3,basic,-0.293,-0.939,0.386,FALSE,1.325
extraversion_8,Personality - Extraversion,tt3,percent,-0.293,-0.971,0.354,FALSE,1.325
extraversion_8,Personality - Extraversion,tt3,bca,-0.293,-0.897,0.421,FALSE,1.318
extraversion_8,Personality - Extraversion,tt4,normal,0.138,-0.485,0.806,FALSE,1.291
extraversion_8,Personality - Extraversion,tt4,basic,0.138,-0.446,0.853,FALSE,1.299
extraversion_8,Personality - Extraversion,tt4,percent,0.138,-0.578,0.721,FALSE,1.299
extraversion_8,Personality - Extraversion,tt4,bca,0.138,-0.54,0.747,FALSE,1.288
extraversion_9,Personality - Extraversion,tt1,normal,-0.094,-0.742,0.615,FALSE,1.357
extraversion_9,Personality - Extraversion,tt1,basic,-0.094,-0.707,0.626,FALSE,1.333
extraversion_9,Personality - Extraversion,tt1,percent,-0.094,-0.813,0.52,FALSE,1.333
extraversion_9,Personality - Extraversion,tt1,bca,-0.094,-0.739,0.6,FALSE,1.339
extraversion_9,Personality - Extraversion,tt2,normal,-0.237,-0.968,0.358,FALSE,1.326
extraversion_9,Personality - Extraversion,tt2,basic,-0.237,-1.121,0.212,FALSE,1.333
extraversion_9,Personality - Extraversion,tt2,percent,-0.237,-0.687,0.647,FALSE,1.333
extraversion_9,Personality - Extraversion,tt2,bca,-0.237,-0.765,0.537,FALSE,1.302
extraversion_9,Personality - Extraversion,tt3,normal,-0.068,-0.718,0.607,FALSE,1.325
extraversion_9,Personality - Extraversion,tt3,basic,-0.068,-0.714,0.606,FALSE,1.32
extraversion_9,Personality - Extraversion,tt3,percent,-0.068,-0.742,0.578,FALSE,1.32
extraversion_9,Personality - Extraversion,tt3,bca,-0.068,-0.722,0.605,FALSE,1.327
extraversion_9,Personality - Extraversion,tt4,normal,-0.626,-1.15,-0.132,TRUE,1.018
extraversion_9,Personality - Extraversion,tt4,basic,-0.626,-1.2,-0.167,TRUE,1.033
extraversion_9,Personality - Extraversion,tt4,percent,-0.626,-1.085,-0.052,TRUE,1.033
extraversion_9,Personality - Extraversion,tt4,bca,-0.626,-1.097,-0.062,TRUE,1.035
ian death emma_11,Death (1),tt1,normal,-0.194,-0.87,0.44,FALSE,1.31
ian death emma_11,Death (1),tt1,basic,-0.194,-0.916,0.382,FALSE,1.298
ian death emma_11,Death (1),tt1,percent,-0.194,-0.771,0.527,FALSE,1.298
ian death emma_11,Death (1),tt1,bca,-0.194,-0.792,0.5,FALSE,1.292
ian death emma_11,Death (1),tt2,normal,-0.164,-0.833,0.47,FALSE,1.303
ian death emma_11,Death (1),tt2,basic,-0.164,-0.858,0.436,FALSE,1.294
ian death emma_11,Death (1),tt2,percent,-0.164,-0.765,0.529,FALSE,1.294
ian death emma_11,Death (1),tt2,bca,-0.164,-0.789,0.508,FALSE,1.296
ian death emma_11,Death (1),tt3,normal,-0.946,-1.206,-0.532,TRUE,0.673
ian death emma_11,Death (1),tt3,basic,-0.946,-1.177,-0.518,TRUE,0.658
ian death emma_11,Death (1),tt3,percent,-0.946,-1.373,-0.715,TRUE,0.658
ian death emma_11,Death (1),tt3,bca,-0.946,-1.224,-0.582,TRUE,0.642
ian death emma_11,Death (1),tt4,normal,-0.104,-0.776,0.634,FALSE,1.41
ian death emma_11,Death (1),tt4,basic,-0.104,-0.76,0.652,FALSE,1.411
ian death emma_11,Death (1),tt4,percent,-0.104,-0.859,0.552,FALSE,1.411
ian death emma_11,Death (1),tt4,bca,-0.104,-0.775,0.616,FALSE,1.39
ian death emma_13,Death (1),tt1,normal,0.468,-0.216,1.106,FALSE,1.322
ian death emma_13,Death (1),tt1,basic,0.468,-0.185,1.094,FALSE,1.279
ian death emma_13,Death (1),tt1,percent,0.468,-0.158,1.121,FALSE,1.279
ian death emma_13,Death (1),tt1,bca,0.468,-0.274,1.033,FALSE,1.307
ian death emma_13,Death (1),tt2,normal,0.179,-0.686,0.876,FALSE,1.562
ian death emma_13,Death (1),tt2,basic,0.179,-0.799,0.756,FALSE,1.556
ian death emma_13,Death (1),tt2,percent,0.179,-0.398,1.157,FALSE,1.556
ian death emma_13,Death (1),tt2,bca,0.179,-0.552,0.984,FALSE,1.536
ian death emma_13,Death (1),tt3,normal,0.651,0.185,1.13,TRUE,0.945
ian death emma_13,Death (1),tt3,basic,0.651,0.232,1.181,TRUE,0.949
ian death emma_13,Death (1),tt3,percent,0.651,0.121,1.07,TRUE,0.949
ian death emma_13,Death (1),tt3,bca,0.651,0.076,1.042,TRUE,0.966
ian death emma_13,Death (1),tt4,normal,-0.166,-0.828,0.477,FALSE,1.305
ian death emma_13,Death (1),tt4,basic,-0.166,-0.845,0.444,FALSE,1.288
ian death emma_13,Death (1),tt4,percent,-0.166,-0.775,0.513,FALSE,1.288
ian death emma_13,Death (1),tt4,bca,-0.166,-0.781,0.51,FALSE,1.291
ian death emma_15,Death (1),tt1,normal,0.101,-0.557,0.777,FALSE,1.333
ian death emma_15,Death (1),tt1,basic,0.101,-0.532,0.776,FALSE,1.308
ian death emma_15,Death (1),tt1,percent,0.101,-0.574,0.734,FALSE,1.308
ian death emma_15,Death (1),tt1,bca,0.101,-0.563,0.742,FALSE,1.305
ian death emma_15,Death (1),tt2,normal,-0.349,-0.99,0.311,FALSE,1.301
ian death emma_15,Death (1),tt2,basic,-0.349,-1.013,0.274,FALSE,1.288
ian death emma_15,Death (1),tt2,percent,-0.349,-0.972,0.315,FALSE,1.288
ian death emma_15,Death (1),tt2,bca,-0.349,-0.924,0.383,FALSE,1.307
ian death emma_15,Death (1),tt3,normal,-0.529,-1.021,-0.021,TRUE,1
ian death emma_15,Death (1),tt3,basic,-0.529,-1.097,-0.075,TRUE,1.022
ian death emma_15,Death (1),tt3,percent,-0.529,-0.984,0.038,FALSE,1.022
ian death emma_15,Death (1),tt3,bca,-0.529,-0.911,0.162,FALSE,1.074
ian death emma_15,Death (1),tt4,normal,-0.233,-0.898,0.527,FALSE,1.425
ian death emma_15,Death (1),tt4,basic,-0.233,-0.864,0.504,FALSE,1.368
ian death emma_15,Death (1),tt4,percent,-0.233,-0.97,0.398,FALSE,1.368
ian death emma_15,Death (1),tt4,bca,-0.233,-0.865,0.528,FALSE,1.393
ian death emma_17,Death (1),tt1,normal,0.746,0.208,1.027,TRUE,0.818
ian death emma_17,Death (1),tt1,basic,0.746,0.149,0.946,TRUE,0.797
ian death emma_17,Death (1),tt1,percent,0.746,0.546,1.343,TRUE,0.797
ian death emma_17,Death (1),tt1,bca,0.746,0.257,1.046,TRUE,0.79
ian death emma_17,Death (1),tt2,normal,0.527,-0.228,1.167,FALSE,1.395
ian death emma_17,Death (1),tt2,basic,0.527,-0.166,1.161,FALSE,1.327
ian death emma_17,Death (1),tt2,percent,0.527,-0.106,1.221,FALSE,1.327
ian death emma_17,Death (1),tt2,bca,0.527,-0.338,1.088,FALSE,1.426
ian death emma_17,Death (1),tt3,normal,-0.597,-1.143,-0.071,TRUE,1.072
ian death emma_17,Death (1),tt3,basic,-0.597,-1.188,-0.118,TRUE,1.07
ian death emma_17,Death (1),tt3,percent,-0.597,-1.075,-0.005,TRUE,1.07
ian death emma_17,Death (1),tt3,bca,-0.597,-1.061,0.017,FALSE,1.078
ian death emma_17,Death (1),tt4,normal,-0.2,-0.861,0.4,FALSE,1.26
ian death emma_17,Death (1),tt4,basic,-0.2,-0.923,0.33,FALSE,1.253
ian death emma_17,Death (1),tt4,percent,-0.2,-0.729,0.524,FALSE,1.253
ian death emma_17,Death (1),tt4,bca,-0.2,-0.773,0.465,FALSE,1.238
ian death emma_21,Death (1),tt1,normal,0.25,-0.466,0.917,FALSE,1.383
ian death emma_21,Death (1),tt1,basic,0.25,-0.476,0.901,FALSE,1.377
ian death emma_21,Death (1),tt1,percent,0.25,-0.401,0.976,FALSE,1.377
ian death emma_21,Death (1),tt1,bca,0.25,-0.484,0.9,FALSE,1.384
ian death emma_21,Death (1),tt2,normal,-0.286,-0.953,0.319,FALSE,1.272
ian death emma_21,Death (1),tt2,basic,-0.286,-1.057,0.237,FALSE,1.294
ian death emma_21,Death (1),tt2,percent,-0.286,-0.81,0.484,FALSE,1.294
ian death emma_21,Death (1),tt2,bca,-0.286,-0.834,0.446,FALSE,1.279
ian death emma_21,Death (1),tt3,normal,0.323,-0.261,0.949,FALSE,1.21
ian death emma_21,Death (1),tt3,basic,0.323,-0.195,1.03,FALSE,1.226
ian death emma_21,Death (1),tt3,percent,0.323,-0.384,0.842,FALSE,1.226
ian death emma_21,Death (1),tt3,bca,0.323,-0.364,0.85,FALSE,1.215
ian death emma_21,Death (1),tt4,normal,-0.182,-0.833,0.519,FALSE,1.352
ian death emma_21,Death (1),tt4,basic,-0.182,-0.819,0.553,FALSE,1.372
ian death emma_21,Death (1),tt4,percent,-0.182,-0.917,0.456,FALSE,1.372
ian death emma_21,Death (1),tt4,bca,-0.182,-0.843,0.515,FALSE,1.358
ian death emma_25,Death (1),tt1,normal,0.389,-0.294,1.028,FALSE,1.322
ian death emma_25,Death (1),tt1,basic,0.389,-0.258,1.038,FALSE,1.295
ian death emma_25,Death (1),tt1,percent,0.389,-0.261,1.035,FALSE,1.295
ian death emma_25,Death (1),tt1,bca,0.389,-0.385,0.954,FALSE,1.339
ian death emma_25,Death (1),tt2,normal,0.676,0.08,1.248,TRUE,1.168
ian death emma_25,Death (1),tt2,basic,0.676,0.106,1.288,TRUE,1.182
ian death emma_25,Death (1),tt2,percent,0.676,0.063,1.245,TRUE,1.182
ian death emma_25,Death (1),tt2,bca,0.676,-0.042,1.168,FALSE,1.21
ian death emma_25,Death (1),tt3,normal,-0.279,-0.922,0.326,FALSE,1.248
ian death emma_25,Death (1),tt3,basic,-0.279,-0.984,0.256,FALSE,1.241
ian death emma_25,Death (1),tt3,percent,-0.279,-0.813,0.427,FALSE,1.241
ian death emma_25,Death (1),tt3,bca,-0.279,-0.818,0.415,FALSE,1.234
ian death emma_25,Death (1),tt4,normal,0.441,-0.247,1.083,FALSE,1.33
ian death emma_25,Death (1),tt4,basic,0.441,-0.24,1.074,FALSE,1.314
ian death emma_25,Death (1),tt4,percent,0.441,-0.193,1.121,FALSE,1.314
ian death emma_25,Death (1),tt4,bca,0.441,-0.32,1.027,FALSE,1.347
ian death emma_27,Death (1),tt1,normal,0.411,-0.141,1.008,FALSE,1.149
ian death emma_27,Death (1),tt1,basic,0.411,-0.07,1.116,FALSE,1.186
ian death emma_27,Death (1),tt1,percent,0.411,-0.294,0.892,FALSE,1.186
ian death emma_27,Death (1),tt1,bca,0.411,-0.277,0.898,FALSE,1.175
ian death emma_27,Death (1),tt2,normal,0.447,-0.209,1.078,FALSE,1.287
ian death emma_27,Death (1),tt2,basic,0.447,-0.187,1.095,FALSE,1.282
ian death emma_27,Death (1),tt2,percent,0.447,-0.201,1.081,FALSE,1.282
ian death emma_27,Death (1),tt2,bca,0.447,-0.279,1.018,FALSE,1.297
ian death emma_27,Death (1),tt3,normal,-0.529,-1.097,0.034,FALSE,1.13
ian death emma_27,Death (1),tt3,basic,-0.529,-1.138,-0.01,TRUE,1.127
ian death emma_27,Death (1),tt3,percent,-0.529,-1.047,0.08,FALSE,1.127
ian death emma_27,Death (1),tt3,bca,-0.529,-1.013,0.13,FALSE,1.143
ian death emma_27,Death (1),tt4,normal,0.314,-0.27,0.946,FALSE,1.216
ian death emma_27,Death (1),tt4,basic,0.314,-0.193,1.025,FALSE,1.218
ian death emma_27,Death (1),tt4,percent,0.314,-0.397,0.821,FALSE,1.218
ian death emma_27,Death (1),tt4,bca,0.314,-0.381,0.831,FALSE,1.211
ian death emma_29,Death (1),tt1,normal,0.422,-0.215,1.037,FALSE,1.252
ian death emma_29,Death (1),tt1,basic,0.422,-0.182,1.092,FALSE,1.274
ian death emma_29,Death (1),tt1,percent,0.422,-0.248,1.026,FALSE,1.274
ian death emma_29,Death (1),tt1,bca,0.422,-0.297,0.975,FALSE,1.273
ian death emma_29,Death (1),tt2,normal,0.46,-0.099,1.039,FALSE,1.139
ian death emma_29,Death (1),tt2,basic,0.46,-0.041,1.117,FALSE,1.157
ian death emma_29,Death (1),tt2,percent,0.46,-0.196,0.961,FALSE,1.157
ian death emma_29,Death (1),tt2,bca,0.46,-0.24,0.929,FALSE,1.169
ian death emma_29,Death (1),tt3,normal,-0.397,-1.006,0.17,FALSE,1.176
ian death emma_29,Death (1),tt3,basic,-0.397,-1.08,0.101,FALSE,1.181
ian death emma_29,Death (1),tt3,percent,-0.397,-0.895,0.286,FALSE,1.181
ian death emma_29,Death (1),tt3,bca,-0.397,-0.884,0.305,FALSE,1.189
